"id","active","name","keyword","slug","description","ParentId","icon","picture","otc_id","ProviderType","IconImageUrl","ApproxWeight","is_top","user_id","created_at","updated_at","deleted_at"
"1","2021-10-04 10:50:03","Footwear","Footwear","footwear",NULL,NULL,NULL,NULL,"otc-212",,NULL,NULL,NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"2","2021-10-04 10:50:03","Women's Shoes","Women's Shoes","womens-shoes",NULL,"otc-212",NULL,NULL,"otc-213","Taobao","https://data.otcommerce.com/public/catalog/picture/obuv/zhenskaja-obuv.png",NULL,NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"3","2021-10-04 10:50:03","Shoes","Shoes","shoes",NULL,"otc-213",NULL,NULL,"otc-214","Taobao",NULL,"0.8",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"4","2021-10-04 10:50:03","Boots, Booties","Boots, Booties","boots-booties",NULL,"otc-213",NULL,NULL,"otc-215","Taobao",NULL,"1.2",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"5","2021-10-04 10:50:03","High boots, Booties","High boots, Booties","high-boots-booties",NULL,"otc-213",NULL,NULL,"otc-216","Taobao",NULL,"1.1",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"6","2021-10-04 10:50:03","Lace-up shoes","Lace-up shoes","lace-up-shoes",NULL,"otc-213",NULL,NULL,"otc-217","Taobao",NULL,"0.8",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"7","2021-10-04 10:50:03","Slippers, shale","Slippers, shale","slippers-shale",NULL,"otc-213",NULL,NULL,"otc-218","Taobao",NULL,"0.35",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"8","2021-10-04 10:50:03","Sneakers","Sneakers","sneakers",NULL,"otc-213",NULL,NULL,"otc-219","Taobao",NULL,"0.8",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"9","2021-10-04 10:50:03","Rubber boots","Rubber boots","rubber-boots",NULL,"otc-213",NULL,NULL,"otc-220","Taobao",NULL,"1.35",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"10","2021-10-04 10:50:03","Men's Shoes","Men's Shoes","mens-shoes",NULL,"otc-212",NULL,NULL,"otc-221","Taobao","https://data.otcommerce.com/public/catalog/picture/obuv/muzhskaja-obuv.png",NULL,NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"11","2021-10-04 10:50:03","Sandals, shoes","Sandals, shoes","sandals-shoes",NULL,"otc-221",NULL,NULL,"otc-222","Taobao",NULL,"0.9",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"12","2021-10-04 10:50:03","Slippers, shale","Slippers, shale","slippers-shale",NULL,"otc-221",NULL,NULL,"otc-223","Taobao",NULL,"0.4",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"13","2021-10-04 10:50:03","Shoes, boots","Shoes, boots","shoes-boots",NULL,"otc-221",NULL,NULL,"otc-224","Taobao",NULL,"1.5",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"14","2021-10-04 10:50:03","Sneakers","Sneakers","sneakers",NULL,"otc-221",NULL,NULL,"otc-225","Taobao",NULL,"0.8",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"15","2021-10-04 10:50:03","Demi boots","Demi boots","demi-boots",NULL,"otc-221",NULL,NULL,"otc-226","Taobao",NULL,"1",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"16","2021-10-04 10:50:03","Boots","Boots","boots",NULL,"otc-221",NULL,NULL,"otc-227","Taobao",NULL,"1.2",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"17","2021-10-04 10:50:03","Rubber boots","Rubber boots","rubber-boots",NULL,"otc-221",NULL,NULL,"otc-228","Taobao",NULL,"0.9",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"18","2021-10-04 10:50:03","Children's shoes","Children's shoes","childrens-shoes",NULL,"otc-212",NULL,NULL,"otc-229","Taobao","https://data.otcommerce.com/public/catalog/picture/obuv/detskaja-obuv.png",NULL,NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"19","2021-10-04 10:50:03","Sports Shoes","Sports Shoes","sports-shoes",NULL,"otc-229",NULL,NULL,"otc-230","Taobao",NULL,"0.4",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"20","2021-10-04 10:50:03","Leather Shoes","Leather Shoes","leather-shoes",NULL,"otc-229",NULL,NULL,"otc-231","Taobao",NULL,"0.6",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"21","2021-10-04 10:50:03","Sneakers","Sneakers","sneakers",NULL,"otc-229",NULL,NULL,"otc-232","Taobao",NULL,"0.5",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"22","2021-10-04 10:50:03","Shoes with non-slip soles","Shoes with non-slip soles","shoes-with-non-slip-soles",NULL,"otc-229",NULL,NULL,"otc-234","Taobao",NULL,"0.2",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"23","2021-10-04 10:50:03","Sandals","Sandals","sandals",NULL,"otc-229",NULL,NULL,"otc-235","Taobao",NULL,"0.4",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"24","2021-10-04 10:50:03","Boots","Boots","boots",NULL,"otc-229",NULL,NULL,"otc-237","Taobao",NULL,"0.5",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"25","2021-10-04 10:50:03","Slippers","Slippers","slippers",NULL,"otc-229",NULL,NULL,"otc-239","Taobao",NULL,"0.3",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"26","2021-10-04 10:50:03","Cloth shoes","Cloth shoes","cloth-shoes",NULL,"otc-229",NULL,NULL,"otc-241","Taobao",NULL,"0.25",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"27","2021-10-04 10:50:03","Shoes with pictures of animals","Shoes with pictures of animals","shoes-with-pictures-of-animals",NULL,"otc-229",NULL,NULL,"otc-242","Taobao",NULL,"0.3",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"28","2021-10-04 10:50:03","Rubber boots","Rubber boots","rubber-boots",NULL,"otc-229",NULL,NULL,"otc-243","Taobao",NULL,"0.6",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"29","2021-10-04 10:50:03","Other shoes","Other shoes","other-shoes",NULL,"otc-229",NULL,NULL,"otc-244","Taobao",NULL,"0.1",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"30","2021-10-04 10:50:03","Dance Shoes","Dance Shoes","dance-shoes",NULL,"otc-229",NULL,NULL,"otc-245","Taobao",NULL,"0.3",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"31","2021-10-04 10:50:03","Footwear for recreation and travel","Footwear for recreation and travel","footwear-for-recreation-and-travel",NULL,"otc-212",NULL,NULL,"otc-246","Taobao","https://data.otcommerce.com/public/catalog/picture/obuv/obuv-dlja-aktivnogo-otdyha-i-puteshestvij.png",NULL,NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"32","2021-10-04 10:50:03","Waterproof footwear","Waterproof footwear","waterproof-footwear",NULL,"otc-246",NULL,NULL,"otc-247","Taobao",NULL,"1.5",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"33","2021-10-04 10:50:03","Footwear for mountaineering","Footwear for mountaineering","footwear-for-mountaineering",NULL,"otc-246",NULL,NULL,"otc-248","Taobao",NULL,"1.8",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"34","2021-10-04 10:50:03","Sandals, shale beach","Sandals, shale beach","sandals-shale-beach",NULL,"otc-246",NULL,NULL,"otc-249","Taobao",NULL,"0.3",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"35","2021-10-04 10:50:03","Lightweight sneakers","Lightweight sneakers","lightweight-sneakers",NULL,"otc-246",NULL,NULL,"otc-250","Taobao",NULL,"1",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"36","2021-10-04 10:50:03","Shoes for climbers","Shoes for climbers","shoes-for-climbers",NULL,"otc-246",NULL,NULL,"otc-251","Taobao",NULL,"1.5",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"37","2021-10-04 10:50:03","UGGI, insulated boots","UGGI, insulated boots","uggi-insulated-boots",NULL,"otc-246",NULL,NULL,"otc-252","Taobao",NULL,"1.5",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"38","2021-10-04 10:50:03","Casual Shoes","Casual Shoes","casual-shoes",NULL,"otc-246",NULL,NULL,"otc-253","Taobao",NULL,"0.85",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"39","2021-10-04 10:50:03","Walking shoes","Walking shoes","walking-shoes",NULL,"otc-246",NULL,NULL,"otc-254","Taobao",NULL,"1",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"40","2021-10-04 10:50:03","Socks for outdoor activities","Socks for outdoor activities","socks-for-outdoor-activities",NULL,"otc-246",NULL,NULL,"otc-255","Taobao",NULL,"0.1",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"41","2021-10-04 10:50:03","Insoles Desiccant","Insoles Desiccant","insoles-desiccant",NULL,"otc-246",NULL,NULL,"otc-256","Taobao",NULL,"0.05",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"42","2021-10-04 10:50:03","Shoe Accessories","Shoe Accessories","shoe-accessories",NULL,"otc-246",NULL,NULL,"otc-257","Taobao",NULL,"0.1",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"43","2021-10-04 10:50:03","Sport footwear","Sport footwear","sport-footwear",NULL,"otc-212",NULL,NULL,"otc-258","Taobao","https://data.otcommerce.com/public/catalog/picture/obuv/obuv-sportivnaja.png",NULL,NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"44","2021-10-04 10:50:03","Basketball","Basketball","basketball",NULL,"otc-258",NULL,NULL,"otc-259","Taobao",NULL,"1.2",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"45","2021-10-04 10:50:03","Sneakers","Sneakers","sneakers",NULL,"otc-258",NULL,NULL,"otc-260","Taobao",NULL,"1.3",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"46","2021-10-04 10:50:03","For tennis","For tennis","for-tennis",NULL,"otc-258",NULL,NULL,"otc-261","Taobao",NULL,"0.9",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"47","2021-10-04 10:50:03","For football, futsal","For football, futsal","for-football-futsal",NULL,"otc-258",NULL,NULL,"otc-262","Taobao",NULL,"0.9",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"48","2021-10-04 10:50:03","For training","For training","for-training",NULL,"otc-258",NULL,NULL,"otc-265","Taobao",NULL,"1",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"49","2021-10-04 10:50:03","Shoes","Shoes","shoes",NULL,"otc-258",NULL,NULL,"otc-266","Taobao",NULL,"1.2",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"50","2021-10-04 10:50:03","Sneakers","Sneakers","sneakers",NULL,"otc-258",NULL,NULL,"otc-267","Taobao",NULL,"0.76",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"51","2021-10-04 10:50:03","Sport sandals, moccasins","Sport sandals, moccasins","sport-sandals-moccasins",NULL,"otc-258",NULL,NULL,"otc-268","Taobao",NULL,"0.5",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"52","2021-10-04 10:50:03","Sport slippers","Sport slippers","sport-slippers",NULL,"otc-258",NULL,NULL,"otc-269","Taobao",NULL,"0.5",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"53","2021-10-04 10:50:03","Other sports shoes","Other sports shoes","other-sports-shoes",NULL,"otc-258",NULL,NULL,"otc-272","Taobao",NULL,"1",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"54","2021-10-04 10:50:03","Clothing","Clothing","clothing",NULL,NULL,NULL,NULL,"otc-1",,NULL,NULL,NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"55","2021-10-04 10:50:03","Women's clothing","Women's clothing","womens-clothing",NULL,"otc-1",NULL,NULL,"otc-2","Taobao","https://data.otcommerce.com/public/catalog/picture/odezda/zhenskaja-odezhda.png",NULL,NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"56","2021-10-04 10:50:03","Dresses, sundresses","Dresses, sundresses","dresses-sundresses",NULL,"otc-2",NULL,NULL,"otc-3","Taobao",NULL,"0.43",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"57","2021-10-04 10:50:03","Pullovers, turtlenecks","Pullovers, turtlenecks","pullovers-turtlenecks",NULL,"otc-2",NULL,NULL,"otc-4","Taobao",NULL,"0.54",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"58","2021-10-04 10:50:03","Shirts","Shirts","shirts",NULL,"otc-2",NULL,NULL,"otc-5","Taobao",NULL,"0.49",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"59","2021-10-04 10:50:03","Pants, shorts, leggings","Pants, shorts, leggings","pants-shorts-leggings",NULL,"otc-2",NULL,NULL,"otc-6",,NULL,NULL,NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"60","2021-10-04 10:50:03","Jeans","Jeans","jeans",NULL,"otc-2",NULL,NULL,"otc-12","Taobao",NULL,"0.89",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"61","2021-10-04 10:50:03","Skirts","Skirts","skirts",NULL,"otc-2",NULL,NULL,"otc-13","Taobao",NULL,"0.41",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"62","2021-10-04 10:50:03","T-shirts, Tops","T-shirts, Tops","t-shirts-tops",NULL,"otc-2",NULL,NULL,"otc-14","Taobao",NULL,"0.27",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"63","2021-10-04 10:50:03","Vests","Vests","vests",NULL,"otc-2",NULL,NULL,"otc-15","Taobao",NULL,"0.59",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"64","2021-10-04 10:50:03","Shirts","Shirts","shirts",NULL,"otc-2",NULL,NULL,"otc-16","Taobao",NULL,"0.49",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"65","2021-10-04 10:50:03","Knitwear","Knitwear","knitwear",NULL,"otc-2",NULL,NULL,"otc-17","Taobao",NULL,"0.39",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"66","2021-10-04 10:50:03","Coat","Coat","coat",NULL,"otc-2",NULL,NULL,"otc-18","Taobao",NULL,"0.89",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"67","2021-10-04 10:50:03","Jackets","Jackets","jackets",NULL,"otc-2",NULL,NULL,"otc-19","Taobao",NULL,"0.59",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"68","2021-10-04 10:50:03","Sweatshirts, hoodies","Sweatshirts, hoodies","sweatshirts-hoodies",NULL,"otc-2",NULL,NULL,"otc-20","Taobao",NULL,"0.65",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"69","2021-10-04 10:50:03","Sweaters, Sweatshirts","Sweaters, Sweatshirts","sweaters-sweatshirts",NULL,"otc-2",NULL,NULL,"otc-21","Taobao",NULL,"0.57",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"70","2021-10-04 10:50:03","Raincoats, trench coats","Raincoats, trench coats","raincoats-trench-coats",NULL,"otc-2",NULL,NULL,"otc-22","Taobao",NULL,"0.79",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"71","2021-10-04 10:50:03","Wool coat","Wool coat","wool-coat",NULL,"otc-2",NULL,NULL,"otc-23","Taobao",NULL,"2.19",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"72","2021-10-04 10:50:03","Warmed jackets, coats","Warmed jackets, coats","warmed-jackets-coats",NULL,"otc-2",NULL,NULL,"otc-24","Taobao",NULL,"0.85",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"73","2021-10-04 10:50:03","Down Jackets","Down Jackets","down-jackets",NULL,"otc-2",NULL,NULL,"otc-25","Taobao",NULL,"2.09",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"74","2021-10-04 10:50:03","Leather Clothing","Leather Clothing","leather-clothing",NULL,"otc-2",NULL,NULL,"otc-26","Taobao",NULL,"2.09",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"75","2021-10-04 10:50:03","Fur Clothing","Fur Clothing","fur-clothing",NULL,"otc-2",NULL,NULL,"otc-27","Taobao",NULL,"2.89",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"76","2021-10-04 10:50:03","Clothing for Ladies","Clothing for Ladies","clothing-for-ladies",NULL,"otc-2",NULL,NULL,"otc-28","Taobao",NULL,"0.99",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"77","2021-10-04 10:50:03","Clothing of large sizes","Clothing of large sizes","clothing-of-large-sizes",NULL,"otc-2",NULL,NULL,"otc-29","Taobao",NULL,"0.89",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"78","2021-10-04 10:50:03","Business suits, uniforms, leisure wear","Business suits, uniforms, leisure wear","business-suits-uniforms-leisure-wear",NULL,"otc-2",NULL,NULL,"otc-30",,NULL,NULL,NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"79","2021-10-04 10:50:03","Evening, wedding dresses","Evening, wedding dresses","evening-wedding-dresses",NULL,"otc-2",NULL,NULL,"otc-39",,NULL,NULL,NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"80","2021-10-04 10:50:03","National Chinese clothing, dancewear","National Chinese clothing, dancewear","national-chinese-clothing-dancewear",NULL,"otc-2",NULL,NULL,"otc-43",,NULL,NULL,NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"81","2021-10-04 10:50:03","Men's Clothing","Men's Clothing","mens-clothing",NULL,"otc-1",NULL,NULL,"otc-46","Taobao","https://data.otcommerce.com/public/catalog/picture/odezda/muzhskaja-odezhda.png",NULL,NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"82","2021-10-04 10:50:03","T-shirts, pullovers","T-shirts, pullovers","t-shirts-pullovers",NULL,"otc-46",NULL,NULL,"otc-47","Taobao",NULL,"0.79",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"83","2021-10-04 10:50:03","Polo","Polo","polo",NULL,"otc-46",NULL,NULL,"otc-48","Taobao",NULL,"0.59",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"84","2021-10-04 10:50:03","Sweatshirts, hoodies","Sweatshirts, hoodies","sweatshirts-hoodies",NULL,"otc-46",NULL,NULL,"otc-49","Taobao",NULL,"0.99",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"85","2021-10-04 10:50:03","Shirts","Shirts","shirts",NULL,"otc-46",NULL,NULL,"otc-50","Taobao",NULL,"0.39",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"86","2021-10-04 10:50:03","Jeans","Jeans","jeans",NULL,"otc-46",NULL,NULL,"otc-51","Taobao",NULL,"0.79",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"87","2021-10-04 10:50:03","Casual Pants","Casual Pants","casual-pants",NULL,"otc-46",NULL,NULL,"otc-52","Taobao",NULL,"0.49",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"88","2021-10-04 10:50:03","Trousers","Trousers","trousers",NULL,"otc-46",NULL,NULL,"otc-53","Taobao",NULL,"0.45",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"89","2021-10-04 10:50:03","Leather Pants","Leather Pants","leather-pants",NULL,"otc-46",NULL,NULL,"otc-54","Taobao",NULL,"0.7",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"90","2021-10-04 10:50:03","Raincoats, coats","Raincoats, coats","raincoats-coats",NULL,"otc-46",NULL,NULL,"otc-55","Taobao",NULL,"0.59",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"91","2021-10-04 10:50:03","Jackets, insulated jackets","Jackets, insulated jackets","jackets-insulated-jackets",NULL,"otc-46",NULL,NULL,"otc-56","Taobao",NULL,NULL,NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"92","2021-10-04 10:50:03","Leather Clothing","Leather Clothing","leather-clothing",NULL,"otc-46",NULL,NULL,"otc-57","Taobao",NULL,NULL,NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"93","2021-10-04 10:50:03","Down Jackets","Down Jackets","down-jackets",NULL,"otc-46",NULL,NULL,"otc-58","Taobao",NULL,"1.29",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"94","2021-10-04 10:50:03","Suits, jackets","Suits, jackets","suits-jackets",NULL,"otc-46",NULL,NULL,"otc-59","Taobao",NULL,"0.99",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"95","2021-10-04 10:50:03","Jackets & Coats","Jackets & Coats","jackets-coats",NULL,"otc-46",NULL,NULL,"otc-60","Taobao",NULL,"1.1",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"96","2021-10-04 10:50:03","Costumes","Costumes","costumes",NULL,"otc-46",NULL,NULL,"otc-61","Taobao",NULL,"1",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"97","2021-10-04 10:50:03","Vests","Vests","vests",NULL,"otc-46",NULL,NULL,"otc-62","Taobao",NULL,"0.39",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"98","2021-10-04 10:50:03","Sweaters, Knitwear","Sweaters, Knitwear","sweaters-knitwear",NULL,"otc-46",NULL,NULL,"otc-63","Taobao",NULL,"0.49",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"99","2021-10-04 10:50:03","National Chinese clothing","National Chinese clothing","national-chinese-clothing",NULL,"otc-46",NULL,NULL,"otc-64","Taobao",NULL,"0.6",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"100","2021-10-04 10:50:03","Overalls, uniforms","Overalls, uniforms","overalls-uniforms",NULL,"otc-46",NULL,NULL,"otc-65","Taobao",NULL,"0.89",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"101","2021-10-04 10:50:03","Children's clothing","Children's clothing","childrens-clothing",NULL,"otc-1",NULL,NULL,"otc-66","Taobao","https://data.otcommerce.com/public/catalog/picture/odezda/detskaja-odezhda.png",NULL,NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"102","2021-10-04 10:50:03","Crawlers, vests, overalls","Crawlers, vests, overalls","crawlers-vests-overalls",NULL,"otc-66",NULL,NULL,"otc-67","Taobao",NULL,"0.12",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"103","2021-10-04 10:50:03","Shirts","Shirts","shirts",NULL,"otc-66",NULL,NULL,"otc-69","Taobao",NULL,"0.12",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"104","2021-10-04 10:50:03","Costumes","Costumes","costumes",NULL,"otc-66",NULL,NULL,"otc-70","Taobao",NULL,NULL,NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"105","2021-10-04 10:50:03","Socks, stockings, tights","Socks, stockings, tights","socks-stockings-tights",NULL,"otc-66",NULL,NULL,"otc-71","Taobao",NULL,"0.05",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"106","2021-10-04 10:50:03","Sweaters, hoodies","Sweaters, hoodies","sweaters-hoodies",NULL,"otc-66",NULL,NULL,"otc-72","Taobao",NULL,"0.28",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"107","2021-10-04 10:50:03","Knitwear","Knitwear","knitwear",NULL,"otc-66",NULL,NULL,"otc-73","Taobao",NULL,"0.15",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"108","2021-10-04 10:50:03","Hats, scarves, gloves","Hats, scarves, gloves","hats-scarves-gloves",NULL,"otc-66",NULL,NULL,"otc-74",,NULL,NULL,NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"109","2021-10-04 10:50:03","Other","Other","other",NULL,"otc-66",NULL,NULL,"otc-84","Taobao",NULL,"0.25",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"110","2021-10-04 10:50:03","Overclothes","Overclothes","overclothes",NULL,"otc-66",NULL,NULL,"otc-85",,NULL,NULL,NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"111","2021-10-04 10:50:03","Clothing ensembles for families","Clothing ensembles for families","clothing-ensembles-for-families",NULL,"otc-66",NULL,NULL,"otc-94",,NULL,NULL,NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"112","2021-10-04 10:50:03","Pajamas, bandages","Pajamas, bandages","pajamas-bandages",NULL,"otc-66",NULL,NULL,"otc-96",,NULL,NULL,NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"113","2021-10-04 10:50:03","Clothes for dancing, Christmas costumes","Clothes for dancing, Christmas costumes","clothes-for-dancing-christmas-costumes",NULL,"otc-66",NULL,NULL,"otc-99","Taobao",NULL,"0.52",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"114","2021-10-04 10:50:03","Uniform","Uniform","uniform",NULL,"otc-66",NULL,NULL,"otc-100","Taobao",NULL,"0.45",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"115","2021-10-04 10:50:03","Clothing for newborns","Clothing for newborns","clothing-for-newborns",NULL,"otc-66",NULL,NULL,"otc-101",,NULL,NULL,NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"116","2021-10-04 10:50:03","T-shirts, tops, turtlenecks","T-shirts, tops, turtlenecks","t-shirts-tops-turtlenecks",NULL,"otc-66",NULL,NULL,"otc-105","Taobao",NULL,"0.1",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"117","2021-10-04 10:50:03","Dresses and skirts","Dresses and skirts","dresses-and-skirts",NULL,"otc-66",NULL,NULL,"otc-106","Taobao",NULL,"0.35",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"118","2021-10-04 10:50:03","Pants, jeans","Pants, jeans","pants-jeans",NULL,"otc-66",NULL,NULL,"otc-107","Taobao",NULL,"0.15",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
"119","2021-10-04 10:50:03","Vests","Vests","vests",NULL,"otc-66",NULL,NULL,"otc-108","Taobao",NULL,"0.2",NULL,"1","2021-10-04 10:50:03","2021-10-04 10:50:03",NULL
